logFC,AveExpr,t,P.Value,adj.P.Val,B,EntrezID,Gene
0.3730893152860837,8.812851840462374,10.195969845586871,3.1301897570954476e-19,4.163402792117513e-16,33.093157051759974,22937,SCAP
-3.3864211324365785,8.670930969643107,-10.159355430160252,3.9432180209859008e-19,5.043072524377815e-16,32.867896986849495,4314,MMP3
0.4462051890782659,7.916025448314173,10.12241561252994,4.976738462350177e-19,5.813674176142523e-16,32.640810246131224,389541,LAMTOR4
-1.0278294253202418,10.247733582081016,-10.11945970636476,5.0702679871325985e-19,5.813674176142523e-16,32.622646586260785,10437,IFI30
-0.9863712446178754,7.5309141970475535,-10.091896881911396,6.031238583971474e-19,6.685024846473982e-16,32.45333225405973,56938,ARNTL2
-0.9068462716492256,8.067541742784393,-10.078338630682294,6.568522082964654e-19,7.045693429120668e-16,32.37008309873647,10346,TRIM22
0.5715599463235694,9.012592418008849,10.071188746357766,6.870800225870206e-19,7.139620284707378e-16,32.32619197423973,120,ADD3
-0.47468867762304967,10.961899747561347,-10.066061374074199,7.096069471201515e-19,7.150257638072508e-16,32.29472073130475,10095,ARPC1B
-1.3189227284347558,8.775477027999441,-10.057328233999929,7.496827918395001e-19,7.331897704190311e-16,32.241125887392066,8542,APOL1
-0.9346798424261369,9.988921002337932,-9.925491061637121,1.715940419948323e-18,1.6302414526891895e-15,31.433335019622263,4067,LYN
0.5864882887564065,8.210240894421439,9.915652176266146,1.825143748400982e-18,1.6858244422730402e-15,31.373149625108745,254887,ZDHHC23
2.5852869777839924,8.599119645601949,9.857343828892848,2.6300486314949362e-18,2.323973187724442e-15,31.01676437952871,3158,HMGCS2
0.9721750795310564,7.6613785110161174,9.854093416097564,2.684121473195408e-18,2.323973187724442e-15,30.996912495665207,9912,ARHGAP44
-1.5960388983603062,8.004137623759927,-9.851638155259923,2.72569933601748e-18,2.323973187724442e-15,30.981918053118356,57823,SLAMF7
-1.467422817099834,7.960702073627064,-9.84475521320113,2.8457080611246567e-18,2.365637111212927e-15,30.939888308906802,3687,ITGAX
0.4835053516630685,6.796117463295583,9.831217251117858,3.097321860595696e-18,2.5120035733787338e-15,30.857241508220064,129049,SGSM1
-2.715347075272602,7.555816059026881,-9.793393066663691,3.923982332384842e-18,3.0344246631735062e-15,30.626480056798037,366,AQP9
1.4393037159176787,5.255002300398424,9.742474922123876,5.393630310979401e-18,4.076113525015615e-15,30.316184309102987,2742,GLRA2
2.5331588082599037,5.434256888552684,9.718284777741005,6.272672617890264e-18,4.635086886446379e-15,30.168912774927087,9073,CLDN8
-0.7045368223171593,9.01055843628692,-9.692698906005408,7.358051427165436e-18,5.301657236518492e-15,30.013246088529876,2530,FUT8
-0.8939522239474673,10.197826237061273,-9.689770858453297,7.493621139070405e-18,5.301657236518492e-15,29.9954383412459,308,ANXA5
0.4834825489455916,8.18443318914028,9.660935268239397,8.968990347963429e-18,6.108008398652799e-15,29.820141271925728,4040,LRP6
0.5238651607262792,8.778653719193933,9.660368185257846,9.000734137314663e-18,6.108008398652799e-15,29.816695232690364,220323,OAF
-0.7969055706976178,8.938229081191665,-9.6501354542011,9.59314553296034e-18,6.346008808021098e-15,29.754522277089002,4925,NUCB2
-1.0258490068019217,10.905132964446274,-9.647809286079024,9.73314234359064e-18,6.346008808021098e-15,29.740391147552103,10135,NAMPT
0.6514298527719546,8.296940438859087,9.636961756101659,1.0413323110595528e-17,6.6589196167985096e-15,29.67450584553228,1119,CHKA
-0.5065851272602631,8.355035128377548,-9.624110858909788,1.128060797338973e-17,7.077410874172742e-15,29.59647792055722,9246,UBE2L6
0.5745298539863226,6.6097836226930395,9.612054254710033,1.2159544251200821e-17,7.351439371653267e-15,29.523297905366782,4983,OPHN1
-1.9380761812247567,9.850230066081723,-9.60739784446346,1.251696672442457e-17,7.43239602715296e-15,29.49504141635061,2919,CXCL1
-1.2198028775620227,11.862144693792349,-9.569457448656227,1.5847320728198105e-17,9.244826471123569e-15,29.264944712141656,3493,IGHA1
-0.9751908713542381,7.285989285523126,-9.557167344460133,1.710495309778006e-17,9.792695675265887e-15,29.190461793269392,145864,HAPLN3
1.4102456615218353,7.812514957274241,9.554641582833518,1.7375467485886182e-17,9.792695675265887e-15,29.175157895375442,80221,ACSF2
0.8003398771480441,8.453134259091351,9.54376044864594,1.8590401297969645e-17,1.0076939491270229e-14,29.109240383559154,26022,TMEM98
-1.0402962496838377,10.251652839691479,-9.5410858178307425,1.8901763037202492e-17,1.0076939491270229e-14,29.09304070907364,3493,IGHA1
-0.906485638395246,10.948695834601912,-9.536936948856876,1.9395047739723766e-17,1.0076939491270229e-14,29.067914343953397,3091,HIF1A
-0.9751382574716363,13.152311076168575,-9.531733092652471,2.0031921282842413e-17,1.0247714561493476e-14,29.036403003658712,3493,IGHA1
-2.545994638949039,7.567012311104216,-9.525589113926067,2.0810699162122812e-17,1.0328318933416534e-14,28.999204941714616,6947,TCN1
-0.8048769141853409,10.048058911193486,-9.520802183997667,2.1438291212597232e-17,1.0445849506850039e-14,28.97022756025386,57674,RNF213
-1.6661779742642056,9.05401684377361,-9.517739164406324,2.1849717545802474e-17,1.0445849506850039e-14,28.951687868376652,11040,PIM2
0.42952395396310994,7.142410938617862,9.516708333385127,2.1989939416561494e-17,1.0445849506850039e-14,28.945448875997492,2686,GGT7
-0.6465906807378232,9.188696091318933,-9.505742032568335,2.3538263407933457e-17,1.0870754650563935e-14,28.879088099223807,54431,DNAJC10
-1.066922709638944,6.371929729926885,-9.502837522205908,2.3966219100680782e-17,1.0916776952545718e-14,28.861515478192914,2214,FCGR3A
-1.3622039501235799,7.752343617399539,-9.4983509433691,2.4642549904295492e-17,1.1073163100238293e-14,28.834374089954814,30817,ADGRE2
0.4490816430301745,6.315538926538444,9.49311288036948,2.5456235567509692e-17,1.1286276601211097e-14,28.802691133720543,23359,FAM189A1
0.5745921673572365,8.141797422799636,9.47720551943908,2.809487497228851e-17,1.2132607565955032e-14,28.706503716294037,10644,IGF2BP2
1.7380371876941574,7.489647426282049,9.47380940909964,2.8692546436954317e-17,1.2231853257969295e-14,28.685974217590392,140803,TRPM6
-1.0525022631984982,11.289471864468211,-9.471007569204135,2.919514866894098e-17,1.2288570677716778e-14,28.669038638315435,10135,NAMPT
-1.3802770883451743,11.378881180834696,-9.467011495651585,2.992717352363905e-17,1.243922967510057e-14,28.644887006405597,3493,IGHA1
-1.0697850093941694,8.022950871758534,-9.437793077149392,3.5864603780756363e-17,1.4723084011329762e-14,28.46838287998215,4939,OAS2
-0.7054236514267149,10.392879087214233,-9.434077461571496,3.669919917534287e-17,1.488197281681099e-14,28.445948469320143,6282,S100A11
1.7318987813875566,7.168820583244943,9.423651893894448,3.9145607060563314e-17,1.568276778286568e-14,28.383013648707532,92211,CDHR1
0.38218506312104505,6.3225783981710295,9.416836132614735,4.083201246180858e-17,1.6163643790238794e-14,28.341880458861112,477,ATP1A2
-1.4166376264729017,9.167806083437053,-9.40754563398617,4.324775642132975e-17,1.69185223120242e-14,28.285825917072486,5552,SRGN
0.7433433896373929,5.847623355473063,9.394007749259325,4.702473995822969e-17,1.7973179920586824e-14,28.204173067746112,80144,FRAS1
-2.407544928918325,7.352029505918203,-9.377301849335586,5.214086448467533e-17,1.9702136657323e-14,28.103459304076495,6289,SAA2
0.3220050293531802,9.21879029938872,9.373916158675426,5.324334704794358e-17,1.9892671640878876e-14,28.083054537770508,10241,CALCOCO2
-0.8811036853653302,10.724959682562536,-9.369233678697048,5.4806427661266767e-17,2.0249148139916025e-14,28.05483785031027,6772,STAT1
-0.4117981274795657,8.60705972270042,-9.365511522376503,5.60814454230761e-17,2.049252992536403e-14,28.032411009869485,3601,IL15RA
-2.3544849940182173,8.476343029424767,-9.348680059769798,6.222561101313377e-17,2.249050018922526e-14,27.93103005626022,3576,CXCL8
-1.2207499526898067,7.886712255572985,-9.341807236244573,6.492301651081422e-17,2.3084245036117356e-14,27.88964831440277,55332,DRAM1
0.4775678835809991,7.417835554802945,9.340976610069902,6.525679758796558e-17,2.3084245036117356e-14,27.884647661708335,128486,FITM2
-2.409436200839713,8.910320191343434,-9.3358313515831,6.736276648409225e-17,2.3578386432937214e-14,27.853674361689897,4321,MMP12
-0.6976261377218478,8.688220925103659,-9.325632100717202,7.173929616410625e-17,2.4436821454592105e-14,27.792292007314813,22936,ELL2
-0.41127895971113393,8.13025814902123,-9.324999267937509,7.201998383706323e-17,2.4436821454592105e-14,27.788484068830826,841,CASP8
-1.6697292364412633,10.173255389382138,-9.321010257173059,7.381460138931726e-17,2.4544831253975772e-14,27.764482789609865,28923,IGKV2-24
-1.5942454871074458,7.422974564397717,-9.316320804305995,7.598131635867623e-17,2.5015155758006948e-14,27.736270936928292,4688,NCF2
0.35267874309853653,8.068538775448506,9.313705328119973,7.721714032642232e-17,2.5172787746413677e-14,27.720537999153322,79791,FBXO31
-1.2381797286949645,9.536074264535953,-9.295080286570787,8.661518576762573e-17,2.7962409292670785e-14,27.608540257396314,7045,TGFBI
0.5804641732406921,7.783686582266359,9.288506398060372,9.019716233944738e-17,2.8299796850806958e-14,27.5690255131125,55534,MAML3
-2.8100642135583334,9.494379278027811,-9.28730555108606,9.08672215070928e-17,2.8299796850806958e-14,27.5618082879923,4312,MMP1
-0.6628528618042528,8.316364676655525,-9.286953595883835,9.106454538182198e-17,2.8299796850806958e-14,27.559693050559957,3717,JAK2
-1.2638346422825588,7.940724681964269,-9.269465662754333,1.0142523076385849e-16,3.1159679390948134e-14,27.454621479234667,952,CD38
-0.3436161406123581,10.434487517669208,-9.268323411067625,1.0214137656722443e-16,3.1159679390948134e-14,27.44776063363821,7415,VCP
-0.5813444371452476,8.145545611423557,-9.261061485417487,1.068134433021188e-16,3.228873287892777e-14,27.40414839679186,113277,TMEM106A
-1.507333900327886,10.892144282353101,-9.257007524644328,1.095134633327773e-16,3.2806681826500096e-14,27.379806402966302,7076,TIMP1
-0.6444666064095674,11.319842307380652,-9.244911984298405,1.1797951174438104e-16,3.4776575789057763e-14,27.30719791731417,7494,XBP1
0.41727341056357137,7.070057542771825,9.244634818438367,1.1818095345132706e-16,3.4776575789057763e-14,27.30553445142386,201931,TMEM192
-2.6138564038941396,9.75632335323498,-9.237214999508367,1.2370266252558267e-16,3.608211345877785e-14,27.26100856135553,405753,DUOXA2
-0.8301649250459686,8.882717951268386,-9.228181327773779,1.307728917221419e-16,3.7812697352562284e-14,27.206812710121007,79888,LPCAT1
-0.7632646358860917,9.503765865045137,-9.221926802975137,1.359021127039087e-16,3.895704354853769e-14,27.169299308009407,57674,RNF213
-0.5972591829112908,8.66157371210812,-9.21471525532558,1.4206500986453478e-16,4.0375604342012914e-14,27.12605551750994,23175,LPIN1
-0.42921170802723907,8.569148162178205,-9.210807872012737,1.4551952346771915e-16,4.056796365914919e-14,27.10262935686677,23216,TBC1D1
0.6958697057618695,7.586708146191664,9.209824625592171,1.4640188978401006e-16,4.056796365914919e-14,27.09673492237127,65268,WNK2
-0.9642185966694861,7.916558289515281,-9.191549916050425,1.638052147944826e-16,4.4646319691361766e-14,26.98721561669133,91319,DERL3
-1.115964304157373,10.908337158944526,-9.18381838630527,1.7177379526670247e-16,4.6437579188686096e-14,26.94090117909638,1604,CD55
-1.6696172130834421,8.007847022246839,-9.165688498244224,1.9200405605447964e-16,5.148805541873837e-14,26.832344459664085,23657,SLC7A11
-0.4847217611433843,6.47772495317761,-9.163200485417017,1.9495924393552123e-16,5.173129428020428e-14,26.817452131631335,644,BLVRA
0.3504644964001775,6.577967188696237,9.151025541788444,2.1008558825649218e-16,5.5006031344132895e-14,26.744595579589777,64756,ATPAF1
0.5517590157778365,7.7156760842368755,9.147875465469632,2.1418580694061365e-16,5.564145665929129e-14,26.725750012089208,587,BCAT2
-0.5818729226349415,10.676505427907495,-9.138191807066441,2.2729533343502792e-16,5.858933664636859e-14,26.667829524527704,9601,PDIA4
0.7932152528268084,5.8024419741751565,9.132137496587683,2.3589382712425024e-16,5.987741633233259e-14,26.6316268936814,57156,TMEM63C
0.9185860988627255,9.510247149917795,9.125521165503304,2.45660810689186e-16,6.188419149270313e-14,26.592072208844648,5827,PXMP2
0.7752002134245188,9.052289652715832,9.10501615200426,2.78558180257756e-16,6.912400455172316e-14,26.469543740848614,7644,ZNF91
-0.35808331028198737,11.539999140191478,-9.090978421205994,3.035705348488215e-16,7.477279573920749e-14,26.38571116716728,811,CALR
-1.8416162990527774,7.679544594585254,-9.08874145435428,3.0775763473512884e-16,7.524674169273901e-14,26.372355924120612,115362,GBP5
0.700814445437266,7.339234145611058,9.07470283621463,3.3537773416625907e-16,8.140131690873319e-14,26.288565877046693,79875,THSD4
0.5549853390264392,8.071183119010335,9.06735976787575,3.507927307954991e-16,8.421008775306394e-14,26.244754999115436,401548,SNX30
0.5373306227018286,7.489360176247435,9.063109779614255,3.600343432456121e-16,8.551329986859352e-14,26.21940353509771,7089,TLE2
0.44436350549428383,9.033392718849495,9.055085236405327,3.781488322994437e-16,8.917875866397945e-14,26.17154702051974,8527,DGKD
-1.6942110839802629,8.330055834608157,-9.01985199877412,4.690260412945627e-16,1.0830593003560278e-13,25.96158642217395,7941,PLA2G7
-1.3521069102978895,9.108632712186868,-9.014143020731323,4.856706405812659e-16,1.1137600096971209e-13,25.927590734266722,330,BIRC3
-0.5408657689599563,8.103740256032644,-8.983806704184424,5.844772595799929e-16,1.33116697503794e-13,25.747062976990946,113277,TMEM106A
-0.4144733256531712,9.708385952589307,-8.968129648691571,6.431255691587979e-16,1.454776287460432e-13,25.65384922063592,10312,TCIRG1
-0.7936516538308691,9.30008640185827,-8.966612855976203,6.491013212758502e-16,1.4583727793962547e-13,25.64483342170734,64332,NFKBIZ
1.2335990856085068,7.7588406285898275,8.964345840552815,6.581358021995317e-16,1.4687470936066328e-13,25.631359248948456,10891,PPARGC1A
-0.4703731975264116,9.251470013089158,-8.962958843133762,6.637247697153099e-16,1.471345069504899e-13,25.623116084526828,81502,HM13
0.49948922812511576,7.428138197364143,8.939995584859737,7.634205328610053e-16,1.6811430171320627e-13,25.48670311096982,9397,NMT2
0.38626185567212,7.800553224866077,8.9242163554202385,8.40420811086222e-16,1.8265145627607226e-13,25.393034493046727,10243,GPHN
1.1406639917240726,5.096553734563969,8.917941762112209,8.731426794424935e-16,1.8615742967871551e-13,25.355802684422223,57094,CPA6
-0.7041473067333524,9.569272111129314,-8.917903182357232,8.73347739380477e-16,1.8615742967871551e-13,25.355573789373224,1075,CTSC
-0.7312426170281459,9.146807701826331,-8.91001297706411,9.163079745897127e-16,1.9162938849721463e-13,25.3087679233104,5698,PSMB9
-0.7312426170281459,9.146807701826331,-8.91001297706411,9.163079745897127e-16,1.9162938849721463e-13,25.3087679233104,5698,PSMB9
-0.7312426170281459,9.146807701826331,-8.91001297706411,9.163079745897127e-16,1.9162938849721463e-13,25.3087679233104,5698,PSMB9
-0.5140773872650612,8.793201650758625,-8.904348763617113,9.484372381744406e-16,1.9588468971289751e-13,25.275175576487747,9695,EDEM1
-1.1331735741647702,5.515567176674524,-8.87246927678252,1.1513009572763347e-15,2.348653952843723e-13,25.086245102806167,80231,TASL
-1.3676926702445176,9.581330734106633,-8.87131187873155,1.1594264365706158e-15,2.3508077968808604e-13,25.07939023457442,11031,RAB31
-0.7616271882719534,7.6985567771874255,-8.869208484916136,1.1743394350402695e-15,2.366614235997518e-13,25.066933341042585,3455,IFNAR2
-0.37846479392402266,9.95320945809719,-8.858514463652764,1.2531595317198135e-15,2.5102446234185086e-13,25.003615917454965,23471,TRAM1
-0.900953602185929,7.735290147363102,-8.855787142963797,1.274088848095061e-15,2.536886369871675e-13,24.98747210993305,2149,F2R
0.4725175524377381,8.779072415326926,8.852543018840105,1.2994368827958519e-15,2.5489514748324773e-13,24.9682714085937,80824,DUSP16
0.49073552793093356,7.345244524179283,8.852194910572619,1.3021864337075717e-15,2.5489514748324773e-13,24.966211235161154,84133,ZNRF3
0.33416519719233584,8.228172839557592,8.852073731891643,1.3031449257834752e-15,2.5489514748324773e-13,24.965494082325343,84079,ANKRD27
0.6482981789601228,7.921179339564322,8.850646918213204,1.3144835228351166e-15,2.5560939240534093e-13,24.95705024717802,126295,ZNF57
-0.8086707601733405,9.589898479191218,-8.846381343328682,1.3489691988718507e-15,2.592827965369178e-13,24.931809503550962,54625,PARP14
-1.9942510516459881,7.6947833223530635,-8.838493246777487,1.4151274268464972e-15,2.704357310201134e-13,24.885144175909563,5341,PLEK
-1.1093643270594038,6.387129970942556,-8.832312486433567,1.4692107782469021e-15,2.7916683884723423e-13,24.84858931917582,941,CD80
0.4497064439862868,7.971786047680714,8.81726353482084,1.6096360206372038e-15,3.023933161481825e-13,24.75962225215784,26260,FBXO25
0.39766236624859097,7.864541071979067,8.8119872939604,1.6619638500863248e-15,3.1046978619702516e-13,24.728442365684224,23239,PHLPP1
0.3235310309173194,7.903853992801606,8.800203428227864,1.7850150257443e-15,3.315939644472038e-13,24.658829137451768,84331,MCRIP2
0.40924259317763934,7.2796411475114144,8.78859555080167,1.9150726238274775e-15,3.5182317617409546e-13,24.59028727004321,26053,AUTS2
-1.228992573337388,9.397151797822353,-8.76510838082731,2.2077224805033945e-15,3.9897384740053733e-13,24.451697702791257,2124,EVI2B
-1.6211654774849453,7.32943714515058,-8.733309186888507,2.6759037613935935e-15,4.809683885073501e-13,24.264269959611422,11213,IRAK3
-1.6376797707694548,7.3398643102756544,-8.728747578400446,2.750703763664555e-15,4.917548470396441e-13,24.237403148597156,1441,CSF3R
0.42124545519899925,7.5692660298997625,8.72704452350259,2.7791594107646027e-15,4.941850734050512e-13,24.227373830408858,10174,SORBS3
0.5780012318727472,6.324424940598398,8.72414061704907,2.8283556443203988e-15,5.002578823667122e-13,24.21027428239839,55613,MTMR8
-1.1300983948082681,7.656089238979254,-8.71695362866314,2.9538652697033746e-15,5.196927404665429e-13,24.16796267268679,10288,LILRB2
-1.3000334428486937,8.402395670871542,-8.710723642427872,3.067129491549081e-15,5.367799465946844e-13,24.131295235400156,51237,MZB1
-1.7437087781942147,10.54200105153796,-8.708897513201466,3.1011397470756853e-15,5.39890569998747e-13,24.120549075505075,301,ANXA1
0.4771776955726805,7.31310239767248,8.704627458168455,3.182135554624799e-15,5.482506293387762e-13,24.095424372643155,117583,PARD3B
0.41564518989913957,8.374076726885038,8.686828688065159,3.5430054793230362e-15,6.010817255022939e-13,23.99074522959311,1352,COX10
1.537604484357641,7.9147523268148054,8.673489854381584,3.839839887515088e-15,6.447477858938322e-13,23.912346627622647,92736,OTOP2
0.34183600983235785,8.492210954564769,8.670803924546634,3.902533978624718e-15,6.488352992861456e-13,23.896565409412315,387263,C6orf120
0.6315218802765248,7.5207803351701,8.667416250398695,3.983059813716801e-15,6.589288802274182e-13,23.87666360071074,2166,FAAH
-1.075347012116235,7.846592768277773,-8.655898850706885,4.2693762011454385e-15,7.027985021806342e-13,23.809022571393005,9473,THEMIS2
0.3132025219211414,8.35251142812671,8.654344739562703,4.3095442676092555e-15,7.059160886036599e-13,23.799897861722123,4705,NDUFA10
-1.0162747715611014,7.937883338196275,-8.65274003129041,4.351414011297699e-15,7.09280483841525e-13,23.790476703212207,27128,CYTH4
0.3698852533396737,7.907367658889947,8.646934589269378,4.506291672200162e-15,7.284388858248094e-13,23.756398556889504,64981,MRPL34
-0.9538620724858857,7.100852282832503,-8.646696335494351,4.51276345723297e-15,7.284388858248094e-13,23.755000176541273,10630,PDPN
-0.6000429564775054,7.300065963716984,-8.645639453583264,4.541583461958901e-15,7.295494361210501e-13,23.74879719973581,23780,APOL2
-1.967552803068978,7.366452946440474,-8.634897157262781,4.845087988959182e-15,7.7456185485034e-13,23.68576493896664,4283,CXCL9
-2.257794361933822,8.490528108810567,-8.632865672987114,4.904708896586849e-15,7.799723040479829e-13,23.673848070423006,3627,CXCL10
0.4914148758011443,7.048524406824175,8.632151393366229,4.925844576268387e-15,7.799723040479829e-13,23.66965828546078,5827,PXMP2
-0.9336725695500006,7.547413627222523,-8.628798089248253,5.026285071837522e-15,7.921044133115701e-13,23.649990337892003,3059,HCLS1
0.9671539934398652,5.766802002538407,8.623844705179136,5.178385267874591e-15,8.084115818186192e-13,23.620942642192283,93986,FOXP2
0.5330483097803045,6.625716929650878,8.622526134426147,5.219638428111887e-15,8.110440047269928e-13,23.613211291923662,10446,LRRN2
-0.408819488864987,9.404087787005912,-8.60779487482721,5.7033187084026805e-15,8.820779241479345e-13,23.526865027226094,151636,DTX3L
-1.8738074885186178,6.469056697331499,-8.601038284144934,5.939806059395742e-15,9.144001439214224e-13,23.48727988537956,8875,VNN2
-1.6479512489876704,7.950876027817371,-8.586861397818629,6.4681302116590096e-15,9.865975495325016e-13,23.404258378343076,6280,S100A9
0.31102235283911206,7.261188670433447,8.579655330350883,6.754305540208349e-15,1.0229175253494208e-12,23.36207820987768,2055,CLN8
-1.5272473049480686,6.926588434581276,-8.577878668933442,6.826773150311924e-15,1.0271667909238556e-12,23.351680672698027,29126,CD274
0.27840175567361314,8.067001539475944,8.57070799698184,7.127185904819071e-15,1.0627497116907792e-12,23.30972394126994,79882,ZC3H14
-1.668545569773725,8.178635353895077,-8.56926732799724,7.189107517410052e-15,1.0671973355755314e-12,23.301295931621,9180,OSMR
0.7872643810680415,8.296001043084473,8.567945181666321,7.246404870045843e-15,1.070922021061175e-12,23.2935617506706,3549,IHH
-0.8296705579526789,7.597481184832131,-8.566131787042565,7.325729463083152e-15,1.0778546730373494e-12,23.282954628073988,26112,CCDC69
-0.871851137840479,7.1936912534501785,-8.565283072996424,7.363151000597141e-15,1.0785880928275602e-12,23.277990516188442,55013,MCUB
0.5717581801666096,7.401203048955718,8.559335901903697,7.630753246853934e-15,1.1128851182648553e-12,23.243210764573952,79840,NHEJ1
-1.827228172240079,7.392979452389835,-8.546545206538184,8.239453676111303e-15,1.1964118499478299e-12,23.168439809122773,6373,CXCL11
-1.4842587192617254,6.888781117852394,-8.536107392804706,8.771720701858281e-15,1.2681619859921372e-12,23.10745415019656,83416,FCRL5
-2.513667391986737,7.361966744705495,-8.529673047570412,9.116701694906072e-15,1.3123314491732325e-12,23.0698737253875,340547,VSIG1
-0.5556779630428892,8.474658777142288,-8.52584096798315,9.328526877506982e-15,1.3370352402192333e-12,23.047497145568002,168620,BHLHA15
0.33122069726812864,7.109609451644445,8.517240439550632,9.821894654103734e-15,1.4017066138981004e-12,22.99729003965802,51754,TMEM8B
-0.4892559748194891,10.551401914638683,-8.504215717658326,1.0618800872728128e-14,1.502537730297684e-12,22.921292312752712,1508,CTSB
0.8581208439549703,6.938496683167219,8.501020497008328,1.0823907604544989e-14,1.5250702358742797e-12,22.902655289518062,7068,THRB
-1.1041141769937006,9.704414029682816,-8.495608241492583,1.1180341826028086e-14,1.5686444151860164e-12,22.871092837843392,4478,MSN
-0.3332423637641444,8.490462935260819,-8.492612606726277,1.1382609874451536e-14,1.5903132081733718e-12,22.853626580511687,996,CDC27
0.6305410262964886,6.93687756462236,8.483346287261938,1.2031564670314913e-14,1.67394806869168e-12,22.799613466991293,23302,WSCD1
-0.9206336178263035,5.972981046476428,-8.481729300772914,1.2148514182813488e-14,1.6777801576415333e-12,22.790190395717758,493869,GPX8
0.935676243740537,7.188208359977469,8.481150678479713,1.2190636986912096e-14,1.6777801576415333e-12,22.786818610829123,124,ADH1A
0.3530049147769745,8.348427401163109,8.480878825311299,1.2210477509600958e-14,1.6777801576415333e-12,22.785234480861327,11102,RPP14
0.2659843526448098,7.419581287812314,8.479763839152072,1.229218790887781e-14,1.682056923234588e-12,22.778737488285408,1408,CRY2
0.49508928649053896,6.420773739286213,8.476799666618707,1.2512063022890411e-14,1.702500070965745e-12,22.761466921372193,9372,ZFYVE9
-0.45934651740243027,6.72118092536708,-8.47589114004184,1.2580233836800816e-14,1.702500070965745e-12,22.756173908374617,84959,UBASH3B
-0.31430965596467786,9.372264481250594,-8.475692565996635,1.2595182769685231e-14,1.702500070965745e-12,22.7550170585145,64215,DNAJC1
-1.0197728537809434,7.277521544744386,-8.474790475132476,1.2663315769905057e-14,1.7047796598416313e-12,22.749761800404574,8547,FCN3
-1.146409336803715,6.552315830620092,-8.471421907548908,1.2920986301264344e-14,1.7258946317380651e-12,22.730139618318223,57464,STRIP2
-1.7002037239604837,6.376503584197836,-8.471383326940748,1.2923967379489301e-14,1.7258946317380651e-12,22.72991490035281,4319,MMP10
0.38632257846455076,8.142611723100424,8.467712673623446,1.321073967786479e-14,1.7500537149311467e-12,22.708536470942757,10966,RAB40B
-0.5459627978022938,7.734625561459064,-8.467055213093957,1.3262767236937597e-14,1.7500537149311467e-12,22.704707696922632,6196,RPS6KA2
-1.9890560099962435,7.5541173591495765,-8.453011133615234,1.4424015156300403e-14,1.895760284495261e-12,22.622948042529355,2212,FCGR2A
-1.8136126191722308,6.625725549548409,-8.451657552799986,1.4541133776088422e-14,1.9036290563877644e-12,22.61507072197357,3577,CXCR1
