logFC,logCPM,F,PValue,FDR,Gene
0.36866736828413926,7.695325433046346,40.379402433244195,2.071188050378848e-8,1.4671962630552589e-5,MGAT4B
0.9102586845782729,5.3233153814964185,40.08060778448168,2.2793768826494087e-8,1.4671962630552589e-5,SCUBE2
-3.1718355425560727,3.891680667374794,40.06775057213757,2.2888050064462277e-8,1.4671962630552589e-5,SAA1
-1.5449656465622785,4.225109526238124,40.05871192780809,2.2954570471580814e-8,1.4671962630552589e-5,SERPINF2
0.5568847435252802,5.7773093282789905,39.85150939985033,2.45353863986437e-8,1.5028946476935876e-5,KREMEN1
1.3990059322920734,4.421075002167342,38.945290952869826,3.288457396517776e-8,1.9337444874483126e-5,TNNC2
0.49059188396413145,6.587374992664365,38.490421207026884,3.813051246820353e-8,2.0424867396171358e-5,SEPHS2
0.3483011020691317,7.0048322974148185,38.47403647004706,3.833482911673908e-8,2.0424867396171358e-5,RAB40C
-1.4469415677055992,5.17797080352416,38.429031674536816,3.890186294080661e-8,2.0424867396171358e-5,CXCL6
-0.7625374634144084,6.825010860366647,38.058308511462656,4.391461545180856e-8,2.226168143989785e-5,TRERF1
-1.0177328269482524,6.794649575877391,37.797570916441956,4.7835340009864275e-8,2.2372559309075246e-5,CIITA
-2.167745341424537,3.391544625510438,37.726463373919565,4.89659842766552e-8,2.2372559309075246e-5,RP11-88H9.2
-1.1275397384157209,6.271143680880144,37.67185396499285,4.9852978724367445e-8,2.2372559309075246e-5,ZC3H12A
-1.010064885680764,4.874762066632006,37.545625735578625,5.196719881049888e-8,2.2372559309075246e-5,CXCL2
0.3008550615953251,6.50114647057475,37.48490826691553,5.301687695672875e-8,2.2372559309075246e-5,CBLC
-2.988904504421593,3.386739258375784,37.470772563589044,5.3264374928075207e-8,2.2372559309075246e-5,TCN1
-1.3955267663952535,5.322820102309937,37.22523479721976,5.775870659633044e-8,2.358640960201816e-5,KCND3
-4.009004933638771,5.248093235570744,36.66267528427843,6.959105914473737e-8,2.7650220553696865e-5,REG1B
0.462163775099105,7.52815615933437,36.43169807515449,7.514835416713415e-8,2.9072525121343133e-5,IMPA2
-0.6392817677901248,6.8348045644644815,36.07560333332433,8.462816172436207e-8,3.190047706435505e-5,TPK1
0.5743852550866403,5.47267178692075,35.843111660612166,9.147524240491445e-8,3.320260545416753e-5,CENPV
-1.8602854098879957,4.1502106431081955,35.80665598547701,9.259960707576823e-8,3.320260545416753e-5,CTB-43E15.3
-1.2345029163121497,4.883680809268313,35.674143912885874,9.680798125688104e-8,3.388509839184305e-5,LTF
-0.485421846863036,7.347524869673059,35.17224888071762,1.1461981037238568e-7,3.7738873285339127e-5,NCOA7
-1.1457643993134887,3.7074929139320187,35.154327719103165,1.153150087210752e-7,3.7738873285339127e-5,RAD21L1
-0.9693669472855094,5.676198313642919,35.14908244938793,1.1551930466228562e-7,3.7738873285339127e-5,CASP5
0.5357605659456418,5.67436909149596,35.059484475130475,1.1906723339447974e-7,3.805233474200536e-5,ADIRF
0.526709770641629,6.273271827187334,34.930921772918126,1.2435545430600077e-7,3.8630868690923734e-5,SNHG18
-0.968510856128889,6.240088047172011,34.888969187246275,1.2613303157365753e-7,3.8630868690923734e-5,VWF
-0.4978158569726782,5.77275454649554,34.599620674650254,1.391284822947244e-7,4.1741384045198846e-5,RASGEF1B
0.6960400611254511,6.890932589557913,34.38227473559817,1.497928117518718e-7,4.304180323773083e-5,FZD5
-1.9097290323768679,5.179771391986801,34.36116378270486,1.508725898561982e-7,4.304180323773083e-5,VNN1
-1.0825389052809673,4.403781823273857,34.33452893689869,1.5224636204081377e-7,4.304180323773083e-5,GPR97
-0.8426916125576575,6.391252031207962,34.063156881823886,1.670007233839728e-7,4.5484210931557845e-5,ZBP1
-0.6028133983374672,5.565994413893608,34.061880645232854,1.6707349093967237e-7,4.5484210931557845e-5,DUSP10
-1.0811830378194125,3.811633379175513,33.813922576483414,1.8185049841873562e-7,4.8573070770161775e-5,GJA5
0.24531387919705336,8.349741098207634,33.763327720913416,1.850276826834269e-7,4.8573070770161775e-5,MAZ
-0.6750347115689838,6.858283205153602,33.65224225887332,1.9220584549738422e-7,4.9572247976439397e-5,ROBO1
-1.625460107418338,5.397578921167631,33.538310340318354,1.9986665634536482e-7,4.958762381962442e-5,C4BPA
0.4501395976352768,6.39913165433472,33.529034340874325,2.005040766394041e-7,4.958762381962442e-5,GLB1L2
-0.9100217550486289,4.270495426127479,33.50184294734251,2.0238469690343958e-7,4.958762381962442e-5,ADAMTS6
0.925274998917727,4.704588124484576,33.33226211878221,2.1453104531151056e-7,5.140790659911263e-5,RP11-680F8.1
0.5810570901993075,5.425941977907998,33.30158055865089,2.16807714383034e-7,5.140790659911263e-5,NUAK2
-1.4710757279376756,3.5056158660730095,33.19005521121009,2.2529525703898394e-7,5.221593662842914e-5,NOX4
-0.738844785254896,6.161015580396089,33.13340315595589,2.297372052205318e-7,5.221593662842914e-5,BIRC3
-0.9773448979240759,5.534231668226306,33.09545410790734,2.3276311561801347e-7,5.221593662842914e-5,PF4
-1.9010969670260989,3.920251322977324,33.074852951704976,2.344229520084568e-7,5.221593662842914e-5,CHRDL2
-1.4070228183090872,5.828521127789831,32.81341215789063,2.565796678284167e-7,5.629817457829185e-5,FAIM2
-1.0087402423065062,5.096477444906014,32.61686432735912,2.746512919589772e-7,5.819520669107085e-5,STS
-1.4581107205698152,5.242992361131426,32.61668650681393,2.74668222880244e-7,5.819520669107085e-5,CXCL1
-1.8287749249411689,5.415895627949551,32.59125065636712,2.771011814417359e-7,5.819520669107085e-5,CHI3L1
0.43443418536605466,6.593513188324235,32.487281282290056,2.872792979365579e-7,5.948299942204701e-5,ACAT1
-0.8938391116839188,5.76646141148324,32.34629336104883,3.0170071130572785e-7,6.160141884590979e-5,DYSF
-2.277490552147175,3.10395385373347,32.219465814486306,3.1531135779702654e-7,6.3498524259919e-5,MIR4454
-0.9961793671770035,4.813900634609304,32.11122484178736,3.274276738141243e-7,6.392501881886813e-5,TG
0.3119452639252561,5.5680421062230465,32.11111069382115,3.274407016828118e-7,6.392501881886813e-5,MRM1
0.523928302560005,6.350304804473818,32.084658277907735,3.3047421469518933e-7,6.392501881886813e-5,ACADS
0.59042648008476,5.099900824792656,31.97917863791143,3.4286151539604844e-7,6.426945074621782e-5,C9orf40
-1.071452316444666,5.00397505539909,31.972988710302577,3.436031547620279e-7,6.426945074621782e-5,ALPK2
-2.352064674280858,3.637867221234782,31.943299725257084,3.471833715510224e-7,6.426945074621782e-5,STRA6
-0.3268311835689812,5.691663790182512,31.882780939782872,3.5460100016025777e-7,6.426945074621782e-5,TBC1D31
-1.143433866151519,3.4542513036990288,31.871028275066234,3.5606034119004676e-7,6.426945074621782e-5,SRL
-0.8335036849855135,5.386589893480141,31.851607120292748,3.5848547453845733e-7,6.426945074621782e-5,DAPP1
-1.6968196443063222,3.9717901646969334,31.36700224073062,4.2484766539069214e-7,7.433716168739732e-5,RNF183
0.5568183728876284,7.0732452863073165,31.35161970090031,4.271506081722065e-7,7.433716168739732e-5,VIL1
-0.791681022261149,5.698102546367835,31.333952431004366,4.298114919684901e-7,7.433716168739732e-5,RP11-444D3.1
-0.9477606609419427,6.208337374204559,31.21425867352575,4.4829474641975206e-7,7.563856792099547e-5,RHOH
-1.4410706755444898,3.8417674097602905,31.205396884409286,4.496953768997902e-7,7.563856792099547e-5,TREML2
-1.2985598838477386,4.404653691144971,31.18603368065108,4.5277151058074963e-7,7.563856792099547e-5,GPR110
0.3282452387951633,7.098708590411907,31.10177962901436,4.664112765847482e-7,7.681352415422821e-5,WIPF2
-0.7675004222925598,5.0443533837404955,31.07849580896867,4.702548924481695e-7,7.681352415422821e-5,TAGAP
-1.3493363721152654,4.021080036282286,30.911031525422374,4.988795410716434e-7,8.059371575048604e-5,CLDN14
0.549789802412197,4.72674839577463,30.647739144148748,5.475692194819759e-7,8.749799016961444e-5,DEPDC7
0.40140780850986424,7.626649605510105,30.526368712193566,5.716392642144469e-7,8.995849658860843e-5,TRABD2A
-1.5034901888797148,5.018701335132371,30.50883501103652,5.752056784796404e-7,8.995849658860843e-5,SIK1
-2.311171383920075,4.319206905416539,30.347320278427635,6.091576816753436e-7,9.298678948899186e-5,FAM3B
-1.0855943823668215,5.875294509872345,30.331141582397986,6.126706095939645e-7,9.298678948899186e-5,LYPD5
0.4063644405600644,5.041177663070142,30.3271314868038,6.135445602633978e-7,9.298678948899186e-5,ZNF613
0.514505619885267,7.137016217505254,30.29439552382687,6.207272237903631e-7,9.311541751981762e-5,KIAA1522
-0.6168000587232553,6.420536670203829,30.063683631196366,6.73871177017232e-7,9.865119615716294e-5,ENTPD1
0.5128282406402097,7.643558544277299,30.061590842180266,6.74374158467228e-7,9.865119615716294e-5,OAF
-1.1984344692796902,3.6146645673727495,30.034104150711105,6.810163731380843e-7,9.865119615716294e-5,MIR146A
-0.5188251001133748,5.697883073532397,30.019913521081453,6.844719412305708e-7,9.865119615716294e-5,ROR2
0.5465502511940611,6.593301752223967,29.9050081647047,7.131273585064586e-7,1.0178335240197522e-4,FRZB
-0.5134144922932231,6.066000215561627,29.809452572155504,7.378984997129364e-7,1.0430621004115267e-4,PPM1K
-1.1671896879107657,4.771113342817175,29.68560781259413,7.713298123892578e-7,1.0799351973270932e-4,TSHR
-0.5585242991668766,8.969741360477745,29.58450259161217,7.997792485844014e-7,1.1092032767395553e-4,SERPINA1
0.4586238037374294,6.898627398444606,29.501810199687842,8.238512200255819e-7,1.1294756623623504e-4,ENDOD1
-0.7291524005588315,7.707520651275653,29.478343287610343,8.308177277668684e-7,1.1294756623623504e-4,CD55
-0.36234507971033936,6.545805642880967,29.456205412298594,8.374453928133882e-7,1.1294756623623504e-4,RPS6KA2
-0.790266724595923,5.009868235896036,29.351861822842878,8.694261126154889e-7,1.1527805396048847e-4,THSD7A
-1.4662037747656445,3.766632594353772,29.34872205947435,8.704077266590177e-7,1.1527805396048847e-4,AC023590.1
0.6837347379432813,6.817375058806392,29.307332507346544,8.834551209364054e-7,1.1596137261505444e-4,CYP2S1
-0.5914939449170094,6.83034952873364,29.26077102744355,8.98374275450031e-7,1.1687610817160092e-4,PRDM1
0.26903221583400666,6.367433070405692,29.234278177577043,9.069788330608594e-7,1.1696048969147101e-4,TOE1
0.29378239293390634,7.144028582367823,29.173711512101203,9.269709602401856e-7,1.1750514279708085e-4,PPP2R1A
-0.797970742280281,4.473433440024216,29.17306022560372,9.271883929298264e-7,1.1750514279708085e-4,RASSF9
-1.2418706467523581,6.5059161062123705,29.110226852992096,9.484147165041706e-7,1.1835746172242484e-4,TGM2
-1.0243590067089112,5.848733939203628,29.105546721361144,9.500156780658548e-7,1.1835746172242484e-4,EBF1
-1.7504136102513923,4.623676228272153,29.03244587560778,9.753867452887797e-7,1.204971474158853e-4,KLK12
0.4934810366055211,6.726414833862031,28.972776108871354,9.966139106457142e-7,1.2209350917002205e-4,VSIG10
-0.4211038268493745,5.678334538483725,28.935119771647535,1.010254650230337e-6,1.2274176539699326e-4,C10orf128
-1.2456554533251243,6.871984348496458,28.875730087416958,1.0321607860539226e-6,1.2437537471949767e-4,PI3
-0.7108186332045919,7.240264818628424,28.810485881622885,1.0567920048368753e-6,1.2606614020098717e-4,BHLHE40
-0.9431488837825557,4.662963638880143,28.778103645022124,1.0692414203332005e-6,1.2606614020098717e-4,TMEM156
-0.82146518330639,4.786734727739109,28.74416321004171,1.0824523570478193e-6,1.2606614020098717e-4,CHN1
1.5392307926226798,5.110528893928559,28.708564112744316,1.0964899345337298e-6,1.2606614020098717e-4,LRRN2
-0.5704563707178965,6.240428753674391,28.707233874642913,1.097018104346157e-6,1.2606614020098717e-4,NXPE3
0.4512582509576554,6.532277291710612,28.69908094781383,1.1002609548030507e-6,1.2606614020098717e-4,RAB40B
-0.7298042887167903,5.521081775055306,28.684164971930876,1.1062194466993637e-6,1.2606614020098717e-4,SP140
-0.47763338168798014,5.820664854093494,28.661770370424815,1.115228002563598e-6,1.2611512973605734e-4,DNM3
-1.3692913218866902,3.1834023501148523,28.616730152260402,1.1335759674123951e-6,1.2691129443252847e-4,AC104699.1
-1.4261030186734607,3.658079483734793,28.602265836904298,1.139534104148953e-6,1.2691129443252847e-4,RP5-1142J19.1
-0.6049508901088624,4.934882908137066,28.548956004098244,1.1617738562473273e-6,1.2759732924448236e-4,BHLHE40-AS1
0.4390864136814319,6.8160290036635764,28.533591465997873,1.1682663836855542e-6,1.2759732924448236e-4,DTX4
-0.5727922412128985,7.647051603553147,28.49930768261501,1.182888822965784e-6,1.2759732924448236e-4,BACE2
-2.178264727717547,4.671777303471785,28.49914736414719,1.1829576424036402e-6,1.2759732924448236e-4,CXCR2
0.5091813320447947,4.6741794172362505,28.48489673752373,1.1890914976188073e-6,1.2759732924448236e-4,BCAT2
0.3574033806900399,5.73418392566003,28.435184915713474,1.2107468791436411e-6,1.2897963674123674e-4,SLC25A4
-1.1230872596346504,4.987485006191536,28.372499089933765,1.2386352309900102e-6,1.3078115315185576e-4,LINC00114
-0.7461119358905045,5.2429607400341265,28.34767410545332,1.2498620546706105e-6,1.3078115315185576e-4,ESR1
-1.3466303779899138,3.724804755213086,28.33782302808149,1.2543461393382535e-6,1.3078115315185576e-4,RP11-876N24.2
1.4642277897573792,4.5042795667586475,28.304256395461323,1.269750251309946e-6,1.3145491862329238e-4,CNTFR
0.4334433838531343,7.991247231470378,28.25227097547219,1.2939931700617589e-6,1.3264468780532383e-4,BSG
0.32094364397066083,6.952368977167831,28.223276657392436,1.3077213301722635e-6,1.3264468780532383e-4,TRAF3IP2
-0.5458052335028402,7.43968376244344,28.22203833846887,1.308310981006187e-6,1.3264468780532383e-4,ELMO1
0.45261027194050146,8.312198685672954,28.169922347740204,1.3333773907382362e-6,1.3337469601068522e-4,SORBS3
0.5093938183412134,8.086147625812302,28.12327869431895,1.3562318362366114e-6,1.3337469601068522e-4,LGALS4
0.32164867654884904,6.218250855965731,28.119391235014845,1.3581547651377831e-6,1.3337469601068522e-4,SLC27A4
-1.4050732517452689,4.688592314493249,28.111998860543753,1.3618191610568577e-6,1.3337469601068522e-4,PCSK1
-1.067416688273553,4.311099073959937,28.104451123077595,1.3655710944692866e-6,1.3337469601068522e-4,CTA-134P22.2
-0.9861295228510892,5.271735551331095,28.082518651633958,1.3765342221853826e-6,1.3337469601068522e-4,ADAM12
0.37202290645116914,6.458006292259263,28.048399850689254,1.3937696047156473e-6,1.3337469601068522e-4,BAHD1
-0.6120323262917355,5.442423484145707,28.041498274641352,1.3972829766669233e-6,1.3337469601068522e-4,NR2F1-AS1
-0.7029915328095945,7.5486497712253255,28.029324641236457,1.4035024724788108e-6,1.3337469601068522e-4,FUT8
-0.5784472894645731,7.327273256164115,28.023991483680614,1.4062361663598538e-6,1.3337469601068522e-4,UNC13D
-0.7894755724324392,6.682719397720409,27.996902997916596,1.42020635445264e-6,1.3383624113338629e-4,LSAMP
-1.2148580800504032,4.494276908629696,27.956719978668335,1.4411939600295972e-6,1.3494899621907712e-4,CTLA4
0.6455196890205132,5.170490712676503,27.83220592870091,1.5082829321132961e-6,1.4033713534808586e-4,RP11-317J10.2
-0.5264341691068,6.72166088964955,27.793116497619703,1.5300026444117688e-6,1.4146269733017241e-4,OSBPL3
-0.7865246393017417,4.9688177414720425,27.68048989001526,1.5944050815643622e-6,1.4649593190048556e-4,IGDCC4
-0.4079238076020815,6.59005586675634,27.62600920611185,1.6265557041242733e-6,1.480707366428251e-4,PELI1
0.42066307230018163,6.259650059690181,27.617413640998087,1.6316889555906175e-6,1.480707366428251e-4,CHKA
-0.6057125253249304,6.293665832951132,27.585628097652418,1.650816834510704e-6,1.4888747413583964e-4,BNC2
0.8052435346166096,4.185215883753409,27.52088566354124,1.690496307774202e-6,1.515365013450521e-4,RP11-649G15.2
-1.496236070782306,4.502077549700367,27.425114145422658,1.7510060298053657e-6,1.559664403102471e-4,C6orf223
-0.7071789190934974,4.8362759237076975,27.409418498284943,1.7611338746684592e-6,1.559664403102471e-4,PKHD1L1
-0.9949287614372007,5.117670450606768,27.309318477169267,1.827162725724581e-6,1.5995343094579522e-4,CTD-2509G16.5
1.4428679412745804,6.330971866811059,27.308199853773917,1.827914862859234e-6,1.5995343094579522e-4,HMGCS2
-0.43314616321744415,6.524982440674813,27.28200992331503,1.8456159691725643e-6,1.6054674770891046e-4,SRD5A3
-0.6236515113598683,7.4929876170187715,27.224961037396092,1.8847887052917734e-6,1.626161562203181e-4,MKLN1-AS1
0.959217925300557,5.330842984149945,27.215268836272912,1.891528652042337e-6,1.626161562203181e-4,GATA6-AS1
0.45055426676503857,6.0029761874198675,27.19838374981271,1.9033299820206583e-6,1.6267938410282384e-4,CAMSAP3
0.4096513487895013,7.826503236544,27.159886813379643,1.930521169805095e-6,1.6340331514385327e-4,TRPM4
0.3531219632218127,7.082509211119739,27.154959680316185,1.9340301227828357e-6,1.6340331514385327e-4,PDGFA
1.1157791932662255,3.4566050197130926,27.136375126776464,1.947324800480795e-6,1.6358641081067526e-4,MESP1
0.610500670806591,4.300147431170547,27.069098609031197,1.9962455433997205e-6,1.6660381668301183e-4,ZNF358
-0.8880304591920207,6.027039919160768,27.056009944641815,2.005909499550581e-6,1.6660381668301183e-4,GUCY1A3
-0.47209998514990364,6.529188631180712,26.985473297179144,2.05882733559005e-6,1.7003831831746813e-4,SNX29
-0.37012751174535624,8.821923073586657,26.88552481336009,2.136288577739194e-6,1.7469978412550715e-4,CFLAR
-0.9968631398617741,5.250250264917193,26.880079791479858,2.1405939344762368e-6,1.7469978412550715e-4,CHI3L2
1.5542034599042787,3.3298343346738077,26.850196097044684,2.164382768555136e-6,1.7469978412550715e-4,OTOP3
0.2632625570086514,7.281530144195773,26.84848620467711,2.1657521464070924e-6,1.7469978412550715e-4,PGM1
-0.9137645951900795,4.972616026438982,26.8373579950462,2.174686109446147e-6,1.7469978412550715e-4,COL5A3
0.24195243197449995,6.151189361797713,26.76234599650564,2.235907869854785e-6,1.786417477974739e-4,NCBP2-AS2
-1.5226795575271324,3.7854224603405378,26.714230578387177,2.2761114089912454e-6,1.8087088553286648e-4,WISP1
0.4288655158686324,7.2159828499389915,26.623441721789124,2.3540155363152846e-6,1.8605581935145696e-4,CHPT1
-0.6078139673975094,6.083333361516646,26.602234442469715,2.372606263891117e-6,1.8652237799713e-4,LDB2
-0.5711482966192685,5.66456998315565,26.546596398178792,2.4221032248558263e-6,1.8939456716973577e-4,CDH5
0.5990221044088267,5.067113493278292,26.52800795160252,2.4388764026161286e-6,1.8939456716973577e-4,CDK20
-1.4151366273052999,6.099121979485147,26.51466860216772,2.4509869167942063e-06,1.8939456716973577e-4,C4BPB
0.2820167251166123,5.808231732272541,26.499445788848014,2.464883229488056e-6,1.8939456716973577e-4,NELFA
-0.8854860071063777,4.384177218529245,26.489989204528293,2.4735566897890805e-6,1.8939456716973577e-4,ADM
0.36455465474524823,5.581994780664707,26.42868285560628,2.53055529348126e-6,1.9189887157341684e-4,REXO1
0.6726973532510683,5.250005680391108,26.41240730968883,2.545913689274971e-6,1.9189887157341684e-4,ECH1
0.6883844031811521,5.8243983266680726,26.402799216254312,2.555025471317667e-6,1.9189887157341684e-4,FAM150B
-0.36478847362675965,7.892848633741453,26.39916831114962,2.5584775748853615e-6,1.9189887157341684e-4,SLC37A1
-0.8699388667359153,5.8118981352431245,26.38232805433519,2.5745515812034005e-6,1.921242781485847e-4,FADS1
0.8653945491706382,5.869101206276972,26.336016718973195,2.6192952184286477e-6,1.944760555864624e-4,WSCD1
-0.6308726962516523,5.417654027022186,26.252638221661215,2.701885071280857e-6,1.9960006247688383e-4,GUCY1B3
-0.7482694817897406,6.059929183201704,26.212049048241383,2.7430582418517053e-6,2.0162849606730957e-4,AGPAT4
0.32238933537429904,6.442465726499919,26.195486408990035,2.7600446762774254e-6,2.0186774520375338e-4,NUDT9
0.31205333989641687,6.972542733950765,26.15000830349996,2.807246901578865e-6,2.0430364703025197e-4,HADH
-1.1363421277996726,6.585770307378436,26.12675681517109,2.8317009133601764e-6,2.0506815333649238e-4,IGFBP5
-1.7017159169031186,5.694633432698494,26.106413390162796,2.8532767366015215e-6,2.0561775149401454e-4,TNIP3
-0.4225391329130387,7.613561207960115,26.05381659541694,2.9098496620813978e-6,2.0853446219310298e-4,SYNE1
0.334466270288884,6.563201526428631,26.04254713695431,2.9221208905366446e-6,2.0853446219310298e-4,LPCAT3
-0.547316755302908,4.969482798815868,26.006698939357904,2.9615120382358565e-6,2.097223522269366e-4,CXorf36
0.37171843876380845,6.271344899760646,26.00147477782896,2.9672980928646227e-6,2.097223522269366e-4,TOM1L1
-1.0230521025503516,3.449450589496747,25.925382264514344,3.0529098255749422e-6,2.1464051335649261e-4,RP11-689B22.2
-1.0889291318423635,5.432091040343922,25.91386833918567,3.066084470775012e-6,2.1464051335649261e-4,ALDH1A2
0.3267150609256366,5.927069744570977,25.88956221014864,3.094089420719057e-6,2.1467012095191925e-4,HMGCL
-0.6713774410990424,4.6579624955576255,25.88816069507744,3.0957122401065832e-06,2.1467012095191925e-4,TRIP13
0.44529040962590904,5.928362390048713,25.87436195535124,3.11173682341753e-6,2.1476827718808035e-4,OPLAH
0.25909611275128264,6.9943454696493745,25.777770582222406,3.22633288843537e-6,2.2163700837798307e-4,COX5A
0.24080793256317015,6.511454568227708,25.688521296463165,3.3360901053511275e-6,2.2649230185801096e-4,GTF3C2
0.2329299523026546,7.179401993529917,25.663814935405455,3.3671493934800583e-6,2.2649230185801096e-4,SLC35F2
0.36895610064925655,5.981540799923427,25.65966079678372,3.3724009499733845e-6,2.2649230185801096e-4,PGAP3
-0.7391863846797828,5.7646299166851325,25.658990439116543,3.373249190812013e-6,2.2649230185801096e-4,JAZF1
0.2598508501507415,7.04405401222853,25.658362827920165,3.374043541725352e-6,2.2649230185801096e-4,DGCR2
-2.7888419936033224,3.95124217098574,25.577012670407438,3.47865812804336e-6,2.3171828028572495e-4,VSIG1
0.26135460355664175,7.103389034010218,25.57337097814011,3.483418811179186e-6,2.3171828028572495e-4,PDHA1
-0.645969800546283,5.013972999548386,25.55503601377507,3.5074899472899478e-6,2.3226851223022307e-4,SPNS3
0.29511053443232077,7.526415928580892,25.50710958706263,3.571224538453142e-6,2.3542857372107462e-4,SLC39A14
0.26582679303537227,7.881194689052704,25.48328264665436,3.6033542324170905e-6,2.3546133469260085e-4,EPN1
-0.7540001674276794,5.964105351661445,25.472102995609745,3.618532230702099e-6,2.3546133469260085e-4,FCRL5
-0.4620019198768861,6.73745514612637,25.471192284585214,3.6197715557123864e-6,2.3546133469260085e-4,ISG20
0.6069601169877267,7.14643619091156,25.4543674271963,3.642746333323343e-6,2.3591195526954389e-4,RAPGEFL1
0.30734146205400137,5.39315601472365,25.433128256363446,3.6719640327256943e-6,2.3652091862805076e-4,MFSD9
-0.6579262318116186,5.264449028908472,25.408025726811438,3.7068084466949073e-6,2.3652091862805076e-4,FAM13C
0.7162956733393395,4.339866836075358,25.40592748333842,3.709736394980571e-6,2.3652091862805076e-4,ATPAF1
-0.5246119162956165,5.876286330184066,25.40108384024797,3.7165044692932266e-6,2.3652091862805076e-4,CEP112
-1.3285020766703435,4.4181984678908535,25.357968352641695,3.777314683253525e-6,2.3935475499357788e-4,RP11-223C24.1
-0.25928636755997125,7.730580042189011,25.327201159417992,3.821335940005666e-6,2.41104977055894e-4,ACTN1
0.3072817395099071,5.0984108501634955,25.286569341853554,3.880284039524419e-6,2.4272359003166282e-4,CCDC94
-0.4601836216642589,5.689692919715129,25.275064452298835,3.897145081525366e-6,2.4272359003166282e-4,BTN2A2
-0.885089120135005,4.162953655083732,25.258203086278733,3.921993063285629e-6,2.4272359003166282e-4,GUCY2GP
0.31332258409484653,6.4745296404812605,25.24941202940108,3.935012913232504e-6,2.4272359003166282e-4,FTH1
-0.6715111149404421,6.452551561774992,25.24261523720652,3.945109761203708e-6,2.4272359003166282e-4,LCP2
0.5267780219946617,6.336102316628489,25.24198061574028,3.946053875081111e-6,2.4272359003166282e-4,CDX1
0.5726641514331018,6.74017197667672,25.169615925315068,4.055253423107966e-6,2.484011690546259e-4,CAMK2N1
-0.6825787320634124,5.074179174647837,25.126315205103356,4.122081831746782e-6,2.514469917365537e-4,RTKN2
-1.5502793306653693,4.535505901958468,25.110949383324492,4.14606911157302e-6,2.5166364032936305e-4,FAP
-1.1587879893050608,5.587897120634534,25.10214962481881,4.159871069997634e-6,2.5166364032936305e-4,DCC
-0.6391405467097873,5.753205119268817,25.086527508550475,4.184490471992277e-6,2.521155509375347e-4,LIPG
-1.3831899728727048,3.463148506150323,25.0229129575382,4.2863060091189455e-6,2.571958556737046e-4,IL17REL
-0.534148533150885,7.618656869277643,24.965571922795558,4.380271606203696e-6,2.6176574342601846e-4,TCF4
0.26824591692241057,5.855621520464265,24.93575341158949,4.42997336618748e-6,2.6366412330494795e-4,MYL5
-0.7626912455584117,4.539318421039306,24.907430711945192,4.477720967431141e-6,2.654313546056662e-4,TACSTD2
0.2744465344981514,7.101897030670001,24.895133073357584,4.498617927566296e-6,2.655991251130607e-4,ABL1
-0.5896241563604323,4.377925844911486,24.88051606776436,4.523587089233346e-6,2.660050151952777e-4,PIR
0.34071330538690214,6.394243760583745,24.850729069197058,4.574913769385349e-6,2.679514236005339e-4,FAAH
-1.2191257280146524,5.2687423010031,24.823678578202582,4.622045886344856e-6,2.6963768482204654e-4,GNA15
-0.5908697481416273,4.912613577829033,24.786666074043552,4.687348927793686e-6,2.7174639914245705e-4,SLC4A8
