logFC,logCPM,F,PValue,FDR,Gene
1.1536205754607063,6.634666673477891,61.66875396166287,1.1110006072214648e-12,1.4225181790573416e-10,CLN3
-0.9200066356103884,8.248072007607105,61.624464392126605,1.128302585254212e-12,1.427915106057614e-10,RNF213
1.5739563238633552,3.158528590586721,61.6131201800965,1.1327781113180753e-12,1.427915106057614e-10,RIMKLA
1.9352975562184125,7.9491688561660085,61.55017033451461,1.1579426747127522e-12,1.4484081410387742e-10,TST
-1.7732058245489941,6.135337184939649,61.3715666186661,1.2324746335064418e-12,1.5202709611937614e-10,PLAU
-1.4651458103097679,4.163409260219867,61.34971627617426,1.2419212464823116e-12,1.5202709611937614e-10,FADS1
3.446713511961602,3.2640680673856886,61.34621542679786,1.2434415954662706e-12,1.5202709611937614e-10,GUCA2B
1.4149947187497092,2.89152460408824,61.32328015724498,1.2534487749000113e-12,1.5210694424364987e-10,WDR78
1.8847408876146807,0.670101655509271,61.22513106638909,1.2972056252779028e-12,1.562508197973628e-10,RIMS4
0.7318815519198774,6.6395265766368725,61.17772725282318,1.3188914722265582e-12,1.5769481051379458e-10,CNPPD1
0.803929793328826,5.286764019171579,61.07487225053902,1.3672191148516773e-12,1.6227992720148266e-10,ACOT13
2.427166510324018,8.714272223050042,60.833782499946174,1.4876676431462199e-12,1.752968372840629e-10,SLC26A2
-0.92705570279257,6.931171988475239,60.72811110997074,1.543805445217978e-12,1.8060302406251468e-10,PARP14
0.7341103260244707,6.445702383417465,60.68070223092291,1.5696857231931105e-12,1.8231899674887979e-10,PGPEP1
-2.09487432140774,4.011861967748929,60.60211002189067,1.6135630871535642e-12,1.8608616567520642e-10,OLFML2B
-1.0368163328908757,6.883936608755541,60.563467526815955,1.635591491223224e-12,1.8729826224493555e-10,GBP2
1.8646840809073635,8.03037066649328,60.2806277316987,1.8064049301012518e-12,2.0541224173689828e-10,STARD10
-1.9681433708517253,10.849115978036343,60.23614886474331,1.834869666577353e-12,2.0720010866815512e-10,COL3A1
-2.7343578943971325,0.25939558598087115,60.21215504132983,1.8504134360168477e-12,2.075142957453101e-10,IL17A
-2.0283028424884404,1.1187746980227464,60.19058971536218,1.8644980220378647e-12,2.0766165983806656e-10,GBP1P1
-2.895286310095377,2.32005621748671,60.11286761719123,1.9161685869622614e-12,2.11539111652096e-10,FLJ41200
1.997587170462333,1.7880729638702961,60.09930975218093,1.9253298397706295e-12,2.11539111652096e-10,TNNC2
1.09579037423401,7.583762414542967,60.07150604247506,1.9442565778454642e-12,2.121849410224503e-10,SUCLG1
0.9173159031235609,9.943085304171833,60.005707434564776,1.9898035348202114e-12,2.157079685314097e-10,ATP5B
3.016412792340098,3.8901763807708045,59.94183693828654,2.0350520787789935e-12,2.1915219770215372e-10,LOC646627
-1.453494433507603,4.859794930408141,59.7680280809317,2.1635483472768296e-12,2.3145697154650346e-10,FAM65C
0.7372395247376979,5.712775126863493,59.72995681736138,2.1927769598667312e-12,2.330506283947249e-10,UBAC1
1.5886963790275401,7.0605313311764,59.65160543702455,2.2541979591253695e-12,2.3802281177491973e-10,TMEM141
1.5120254968714408,4.929543081898076,59.59907762973086,2.296350792293195e-12,2.4090942086115897e-10,CDKN2B
-2.1393395135871183,10.231229445716856,59.51295071251663,2.3672058802932043e-12,2.4519477321391314e-10,COL1A1
1.3449403999877498,5.418811146149309,59.51277077278639,2.3673562139219214e-12,2.4519477321391314e-10,PWWP2B
-1.9263122904076437,7.290021281012136,59.47807221315659,2.3965276125542097e-12,2.466451614414177e-10,COL15A1
0.9500801610033498,6.118190645590207,59.24488607972834,2.602271391132476e-12,2.661354408251899e-10,COQ9
1.2353983799010615,2.6050560369355713,59.150672211342005,2.6904041326676503e-12,2.72695160597458e-10,ZNF575
1.1944727594868154,5.277403705955683,59.14065414959,2.699952085123346e-12,2.72695160597458e-10,TSTD1
1.5215369217773451,2.8272841570536893,59.1000262775335,2.739027442921378e-12,2.7410138256205883e-10,NPY1R
2.012190967157203,2.3625955296875047,59.082789568799434,2.7557784981678484e-12,2.7410138256205883e-10,CNTFR
-1.7885072522179235,7.549866103371328,59.07391435484082,2.7644441756458797e-12,2.7410138256205883e-10,COL5A2
-2.3469444603816356,1.1456806928099665,58.97473379450853,2.8631861510332155e-12,2.8217133334515826e-10,GLT1D1
2.4179177363915616,9.312692565996631,58.910889748978626,2.928635105908994e-12,2.868827437179889e-10,CKB
0.6276247443686652,4.371372414999844,58.85557546309769,2.986567120532563e-12,2.9080579608970063e-10,ACOT2
2.4268093050889843,5.890116125997528,58.78630621415198,3.0607586033870655e-12,2.9568993516886764e-10,CA4
0.8437829023692359,4.579934358006606,58.77495371601025,3.0730950767811718e-12,2.9568993516886764e-10,FLJ90757
-1.7399691328730125,4.130707346803036,58.719684303336145,3.1338800262852266e-12,2.997648418083769e-10,CHN1
1.1596857104537306,6.570093885412823,58.68322736824269,3.1746419517951905e-12,3.018880279423485e-10,NDUFB10
1.30802356578237,8.489817079413305,58.62126186981349,3.245163705207982e-12,3.068000407580639e-10,PRDX5
-1.9727387674038372,5.453808653584062,58.557719170805306,3.319133075804975e-12,3.1105161579042813e-10,G0S2
1.2381783363346488,5.784892541472034,58.54431857388426,3.3349498731042716e-12,3.1105161579042813e-10,TLCD2
0.8794723336866995,5.638263758735775,58.53371409851044,3.347520617632675e-12,3.1105161579042813e-10,HIBCH
1.0842092757599506,5.832122495706352,58.51120336287607,3.3743649596000294e-12,3.1176448072759134e-10,SLC27A4
1.6983694675349355,5.961594203063226,58.49346559966405,3.395671359965511e-12,3.1196051968587104e-10,FAM195A
1.1391390009213966,9.073165920063884,58.41510642703854,3.4914423469669998e-12,3.1895698878668753e-10,COX4I1
-0.7256959042006974,6.312173783234928,58.37730188889323,3.5386234991706995e-12,3.214612107263394e-10,ABCC1
1.1441391394751843,6.360904711992325,58.360558253998505,3.559726387095087e-12,3.2158172655862895e-10,IMPA2
0.6200005260585364,5.930508338341111,58.299506693656916,3.6377612037691078e-12,3.2553143000465684e-10,BLCAP
-1.97310358706499,2.989996250604362,58.295080571797776,3.643485656530813e-12,3.2553143000465684e-10,STC2
-1.3742047050452804,4.850530990087102,58.26392904556822,3.6840345327612004e-12,3.273556586733873e-10,CHST2
0.9576242341291226,5.464145792538504,58.20899556657603,3.756659374875717e-12,3.319947722546415e-10,RAB32
1.3920697012941612,6.9671390888339335,58.17558821985395,3.8015346995133696e-12,3.341446256691184e-10,C7orf59
-1.6975759261241532,5.356245981047279,58.137617275154454,3.853201547109218e-12,3.3509164960441823e-10,DYSF
2.2481126342369184,7.379555672120806,58.135210381341516,3.856500522592514e-12,3.3509164960441823e-10,PADI2
1.0761658516039334,8.385635504590972,58.12238335401072,3.8741301350243295e-12,3.3509164960441823e-10,ATP5G3
1.427149050102777,10.001392459342012,58.10556430188732,3.897370485995935e-12,3.3531820885068726e-10,LGALS3
0.9146706596157483,8.71241411262867,58.003578899041784,4.041356105388063e-12,3.4587627173534363e-10,CD9
-0.7594146134617584,7.32484526693945,57.980557272341656,4.074598995366225e-12,3.468955720609958e-10,TAP1
1.5520990356718152,3.040088368067557,57.951294608386874,4.117254931671253e-12,3.487014710620117e-10,TMEM63C
-2.2602689549354396,1.5488806548286091,57.93536385218303,4.140667377218254e-12,3.488673172069742e-10,KIF26B
-1.5227089037341885,2.8218649976780905,57.89426788177823,4.201689658793025e-12,3.5218389454450193e-10,FAM70B
1.1720726705599969,5.241867387773129,57.83417842199025,4.2925626259469925e-12,3.5735059571548494e-10,SIRT6
1.3238309121015308,7.93948085568185,57.82456680549603,4.3072822557182865e-12,3.5735059571548494e-10,COX5B
1.1760668942736399,8.101118935801793,57.7484235107535,4.425717291436432e-12,3.6531263388856756e-10,PYGB
0.453838583513055,5.444293212170499,57.729353406561614,4.455893698828002e-12,3.6594589614465726e-10,FAM120AOS
1.3344259217489265,7.545287320151296,57.70026131926196,4.502331792649915e-12,3.662295318706664e-10,NANS
1.2169276294123945,7.8568141908371105,57.698978185348764,4.504391265859005e-12,3.662295318706664e-10,COX5A
-3.070830057792103,1.9213106629897918,57.66510124312589,4.559112266067599e-12,3.683438905745658e-10,FPR2
-4.5612987525246425,5.319150053066636,57.65491322019744,4.575700504031874e-12,3.683438905745658e-10,CXCL5
0.88836613657192,5.717662807594023,57.58650638170304,4.688679737177394e-12,3.7557941480907197e-10,NDUFA8
1.0830202787219267,6.053588339448856,57.553745510313306,4.743785859046551e-12,3.781308914409606e-10,SHROOM1
1.1878249106476149,8.365264157933854,57.49880377308546,4.8376821837699515e-12,3.8373439019650336e-10,UQCRC1
1.0860702515128267,8.058825745626589,57.43244827768003,4.953604817254967e-12,3.891064225616216e-10,NDUFV1
0.6932282290822689,6.1875358373473315,57.42775421495755,4.9619113584075774e-12,3.891064225616216e-10,NAA60
1.5321219477918917,0.7213493392406471,57.41913927775063,4.977193031967117e-12,3.891064225616216e-10,TEX11
1.1189941567595074,5.568663380258602,57.398885357200825,5.013309116658804e-12,3.90054638976023e-10,SPR
-1.2336756875161596,2.322367666257851,57.37288406823395,5.060064076713971e-12,3.918176283402185e-10,FAM40B
1.371896697916262,6.245563807894809,57.241487294780534,5.303200138945736e-12,4.0859554067257487e-10,CISD3
-2.287730023040918,4.882288205880976,57.22895843374876,5.326994319081599e-12,4.0859554067257487e-10,FCGR3A
0.7511159963375206,5.1274537930214725,57.16554517792454,5.4490988196461555e-12,4.15999041813456e-10,ADCK2
-1.30908214797528,3.746071439977234,57.12773026107852,5.523261553834602e-12,4.1969044919114233e-10,TSHZ2
0.6709611223535162,7.084207738836567,57.10022432380784,5.577849424224356e-12,4.2186702087121973e-10,SEPHS2
0.5921890415338336,6.142518260055487,57.07294023485594,5.632538241005279e-12,4.240310385971613e-10,ATP6V0A1
-1.96382859073524,2.6207406956676724,57.03043145722651,5.7188308013161666e-12,4.2854335327282114e-10,LILRA6
0.9051454191440386,4.55194543404647,56.97732541160042,5.8285245806562115e-12,4.3027553316091213e-10,RAB40B
-3.426092702974006,7.306026587697678,56.968647602375846,5.846651133940239e-12,4.3027553316091213e-10,S100A9
0.9846800276173252,6.509217199944791,56.96812859328366,5.847737073037803e-12,4.3027553316091213e-10,NDUFS3
-1.7730838763756485,4.7050977217008745,56.96810389849052,5.847788747836024e-12,4.3027553316091213e-10,WNT5A
-1.6753036900474607,2.005908516967324,56.91343717505383,5.963325131001709e-12,4.3368462515872027e-10,MDFI
1.1245820977206114,7.298768095004055,56.9009065295009,5.990133165323385e-12,4.3368462515872027e-10,NDUFB9
0.7235091108203554,5.582749909339203,56.89857133591199,5.995142583306644e-12,4.3368462515872027e-10,EPB41L1
0.5376276696919271,7.252649829795813,56.89593553962849,6.000801959332886e-12,4.3368462515872027e-10,OGDH
1.1753515940672874,6.528855946353148,56.85576573242296,6.087725802813786e-12,4.380199525644025e-10,UQCR10
0.8628488308730232,5.5095268035921965,56.818236970536276,6.1700896321710806e-12,4.4199042955389404e-10,C9orf123
1.4552382604329104,10.019669739056447,56.78850233540512,6.236150541127898e-12,4.447633506547402e-10,ITM2C
0.7702955982485925,4.3473739508747276,56.77591730142499,6.264326356647866e-12,4.448218815958557e-10,PXMP4
0.8073357129274895,7.990431742251264,56.61606729798647,6.633658855162644e-12,4.689996810599989e-10,ATP5F1
1.2142054674912235,8.391499863523991,56.522366008401555,6.860358060578146e-12,4.829276295370615e-10,MYO1D
3.646659581223841,2.6647623495151636,56.507855313521105,6.8961618461413545e-12,4.833555507763128e-10,HLA-G
0.7958350364159518,8.168553370864647,56.486348889922134,6.949576235931559e-12,4.85008837650142e-10,UQCRC2
0.9019459825408731,4.758656642261552,56.36255866680487,7.26530022740999e-12,5.04876269221854e-10,NMNAT1
1.0113521111927222,6.135976282638252,56.26565267909396,7.52259220829178e-12,5.205313697831177e-10,AGFG2
0.899734272569311,6.477788889441726,56.204323813531,7.690186105164212e-12,5.298733739664205e-10,LETM1
-1.1962092320014046,5.130895793460756,56.14678688680148,7.850863944282373e-12,5.377637554207813e-10,CHST11
1.1083173672694726,6.320110969597927,56.139716419298466,7.870842739692882e-12,5.377637554207813e-10,DCTPP1
0.9545685645721577,5.048496532309697,56.122058465561416,7.920964005879798e-12,5.389238313791272e-10,EPB49
-0.9190230103286081,5.820844937358955,56.07134390522148,8.066724359685978e-12,5.447673884934127e-10,PARP9
-1.713935551039936,9.01359765002898,56.068887191437355,8.073854045071793e-12,5.447673884934127e-10,COL4A2
2.3819110506053973,9.161930071424527,55.994009541988596,8.294255157395913e-12,5.556887098267678e-10,PHGR1
0.35274522001248654,5.743484437110146,55.99072485476328,8.304062264799494e-12,5.556887098267678e-10,PEX19
-1.1718069359265353,3.7322912036426636,55.80769330113562,8.869568184376996e-12,5.910985583858784e-10,SMOX
0.8819819583931067,6.755801755243849,55.776459957212694,8.969904658239027e-12,5.953453863168359e-10,ITFG3
0.9579295415737343,4.859877248185075,55.7488042578779,9.059709763832191e-12,5.988615466246962e-10,TACO1
0.9208657969502752,7.899759746303383,55.70049381276893,9.218782260521706e-12,6.069093859851962e-10,SDHA
0.7340252377419018,9.318140173192008,55.59678027583106,9.569929263514147e-12,6.274863699758207e-10,ATP5A1
1.2351388901866673,6.938237468376164,55.56699543592996,9.673261429795827e-12,6.317144743369877e-10,TDP2
-1.8459985960946614,0.5898361128587918,55.53497656151529,9.785608155856315e-12,6.344121658360841e-10,RASL10B
-1.7555544958470906,3.959311834490907,55.52642112724808,9.815850846464732e-12,6.344121658360841e-10,ANGPT2
-1.2147646475004024,3.2163232828001,55.52015709095577,9.83805381489656e-12,6.344121658360841e-10,CEP128
-0.7011273649250469,3.8535700416603276,55.51099306116295,9.870627756997065e-12,6.344121658360841e-10,PHTF1
-1.7999175842848536,3.1374309101809152,55.475624688469644,9.997376478132867e-12,6.40028893350073e-10,LILRB3
0.789538443423848,3.197190651202453,55.4622716427608,1.0045658080108762e-11,6.405978276103866e-10,CDK20
1.265497125871605,7.053933083622128,55.448931220562514,1.0094130468940391e-11,6.411744357634363e-10,ATP5G1
0.8978214252492382,6.007813015403791,55.433353053126694,1.0151034375154195e-11,6.422800388108263e-10,ZNF768
-1.0113350401951964,5.72227635118445,55.40577432529508,1.0252573879061764e-11,6.46190324990013e-10,RPS6KA2
