logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene
19.053282884801124,35.88849306365163,10.100323371843517,5.573990786855256e-20,1.7232308922163776e-17,34.75118890311598,SLC51B
-4.256349162931713,7.125828415667799,-10.099913075830756,5.589992894262884e-20,1.7232308922163776e-17,34.74838136668592,LILRB2
-0.3836833536874664,1.1357635461836153,-10.062888947713422,7.239096548941806e-20,2.182374694901574e-17,34.49520593909128,SRPRA
-0.13830573410722635,0.2141312146499427,-10.058803116653811,7.448441663565993e-20,2.2208922254284697e-17,34.467287216935986,FBN1
-5.202537765594388,6.9529674466670155,-10.058289157743877,7.475198222173873e-20,2.2208922254284697e-17,34.46377559800176,NCF2
-0.23638302614753992,0.7105689790148203,-10.051187395115106,7.854854049053639e-20,2.316899395764023e-17,34.415259573401315,PDGFRL
-0.31775407424269364,0.8561583077955318,-10.037924400790086,8.61598664357966e-20,2.5232532313340428e-17,34.3246863108321,RHOQ
-1.0767201548543888,2.3975149987918316,-10.024377286137316,9.469189637139107e-20,2.753452305834776e-17,34.23221799368737,TSTA3
7.60213247937714,16.36950531439309,10.002678426076626,1.1014251208326266e-19,3.157932164625013e-17,34.084204105626476,MTMR11
-1.1362755788366252,1.0932544770716683,-9.998625546404265,1.1329476722188564e-19,3.2257537889564665e-17,34.05657140585176,COL6A3
2.0714068612905923,5.646728283314686,9.977132186775219,1.3157407616131552e-19,3.6451534974960076e-17,33.91009807671858,GRAMD3
-43.79900135739983,34.62002594519174,-9.9771244578173075,1.315811506413193e-19,3.6451534974960076e-17,33.91004542629989,LCN2
-1.2390667028949298,2.1717014830069377,-9.969797921108746,1.3846036828456298e-19,3.809983288367169e-17,33.86014315700008,CRELD2
-0.3214066431005935,0.7700344221024754,-9.964550145484388,1.436065326757345e-19,3.925245226470076e-17,33.82440805934574,PJA1
-0.4214697470317781,0.8850472463820407,-9.962074851545978,1.4609950227879434e-19,3.966940128099714e-17,33.80755480278569,ANGPTL2
-3.9368066657153395,6.949133952235215,-9.946320138974775,1.6300718285164699e-19,4.3969042742878467e-17,33.700324076710615,TAP1
-0.5172665723666112,1.5867487186406524,-9.94207973254837,1.6788131892552532e-19,4.4987804417951226e-17,33.67147358794692,CHPF2
98.33097023120285,213.22535911073558,9.933768809558083,1.778587374169476e-19,4.6744924577531104e-17,33.614941859105016,CHP2
-5.07594485497717,4.043949835139174,-9.930405881874005,1.820616546515535e-19,4.7544763316647727e-17,33.59207192771482,FPR1
-0.39828371883120695,1.2138586907053028,-9.92330831516844,1.912590868419632e-19,4.959861530992249e-17,33.5438137512014,VCP
-1.3731667070051419,1.4157760732850047,-9.922492198483427,1.9234584961652868e-19,4.959861530992249e-17,33.53826559594848,IGFBP7
-0.2939458746391591,0.45222396169927004,-9.921329715683934,1.9390445659776023e-19,4.968801700317606e-17,33.53036305786371,SLFN11
-2.56187779063558,2.7160072350159465,-9.917859855634074,1.9863180013817326e-19,5.0271011146080886e-17,33.50677708106142,SELP
-6.742617249844022,4.676904087599167,-9.912342985537403,2.0638510889639304e-19,5.159627722409826e-17,33.46928318554221,SAA2
2.0786583837103807,5.463910097870991,9.910361912948957,2.092421168535527e-19,5.199349570300401e-17,33.45582128760039,ACADS
2.453978676146729,5.331619682314635,9.90559953128134,2.162721669772765e-19,5.324193801509825e-17,33.42346383267669,EPB41L4B
-0.2868788434329117,1.1084949342773232,-9.905205987483006,2.168635036224734e-19,5.324193801509825e-17,33.4207902071969,ARMCX3
4.461687022679589,9.049204054076867,9.903935314620378,2.1878381032456583e-19,5.339366799587618e-17,33.41215788832424,DHRS11
-0.5648060070343883,1.5498994759606468,-9.885153043486842,2.4922271558408214e-19,6.046231561507317e-17,33.28460936687811,JAK2
-1.810730387407812,1.9425859265777916,-9.882207146145054,2.5436485604016016e-19,6.098806489851793e-17,33.26461239875608,SULF1
-0.9241582748400824,0.9716031984749341,-9.8808131593578,2.568347422233181e-19,6.11932582917097e-17,33.2551507024458,CD55
-0.4409800875932097,0.4989868662251905,-9.874475803503408,2.683674987104174e-19,6.287467112644065e-17,33.212142243653275,PDPN
-0.21111565014647315,0.6882328826792616,-9.873315138610272,2.7053481243972444e-19,6.302231426152672e-17,33.204266529280524,MAGED2
-0.5936319208037495,1.452784710089676,-9.869787563872075,2.7722929767304227e-19,6.421695595816234e-17,33.180332264225385,TM4SF18
-53.59068451679632,48.90837124936972,-9.854978339965164,3.071786202226054e-19,7.075462600633046e-17,33.07988863831867,NOS2
-0.3497392892978636,0.9135542797350339,-9.838217334239747,3.449725303783662e-19,7.857707636396118e-17,32.96627660265106,MRAS
-1.764377669840251,1.630928319572704,-9.833523461258345,3.563619642070869e-19,8.072287587011361e-17,32.934473153580356,SPON2
-2.2123214196398857,2.518797681101269,-9.819660710927392,3.9222868010696607e-19,8.835920815596489e-17,32.840579808393684,C1R
-9.116514039104011,5.90247284929148,-9.805519337583995,4.325155346761497e-19,9.690238755039419e-17,32.74485191934517,SAA1
-0.3095419272932858,0.9235749995609805,-9.800298854141701,4.484060516543467e-19,9.991656585776204e-17,32.70952611171571,PPIB
1.0643687496989696,2.99580202220115,9.791989316477792,4.749050767341209e-19,1.0524923322215652e-16,32.653312404509364,TMEM170A
6.518761242635071,20.041779908829316,9.763473994159177,5.782492651435679e-19,1.2610755250471427e-16,32.46054816792317,VDR
-0.16529608959859815,0.3857024173961572,-9.757423758205524,6.029004991508648e-19,1.3078793896923522e-16,32.41967659816161,PTPN13
-1.3770744080658457,2.2126851284063926,-9.755335441137607,6.116495306756218e-19,1.3198753030368682e-16,32.40557154508278,IRAK3
-2.659862553958126,3.6338610333520482,-9.74803139503557,6.432547171422557e-19,1.3808085551221196e-16,32.3562473458654,IFI30
-2.257219818303219,6.951986318251282,-9.744627587143434,6.585328588267307e-19,1.3917447016441216e-16,32.333266381671365,HLA-E
1.6953543191847806,2.493956481430493,9.736039711725745,6.98702453355942e-19,1.454152314091047e-16,32.27529893098525,PAQR5
-0.35635491083395887,0.8495565125733375,-9.733067957880756,7.131627068364141e-19,1.4693302000147224e-16,32.25524450828792,FBXO16
0.37823122968481926,0.9310635960426914,9.71407917299793,8.128485674366281e-19,1.6580493166617787e-16,32.12715848328574,CHKA
-2.589107029135362,3.187639018215136,-9.702211369744251,8.820650353391771e-19,1.7831417371951922e-16,32.047156077199794,RGS5
-0.18696827759071066,0.23718290176665527,-9.702078438603237,8.828726162210341e-19,1.7831417371951922e-16,32.04626018995738,FSTL1
-0.21906121916358717,0.41229981185893544,-9.684823277189048,9.941913333322565e-19,1.9787303236224523e-16,31.93001059333804,EHD2
-0.3265803672761094,0.5324837649487422,-9.679955859565819,1.0280428613858388e-18,2.0264306402317015e-16,31.89723320327448,PLXND1
0.8397646090013391,2.498588939704026,9.671090509069943,1.0926697017193683e-18,2.1435147258609618e-16,31.83755040435703,MYL5
0.5350455194425623,1.8886646281681514,9.669611592282632,1.1038371100227183e-18,2.155110548139593e-16,31.827596244976668,ZNF219
-0.5039293046125969,1.1567727117541373,-9.666974246162367,1.1240342269009779e-18,2.184142336632232e-16,31.80984653938716,MR1
-0.23727273380373848,0.457675401598524,-9.666152377304686,1.1304029658411554e-18,2.1861566792211023e-16,31.80431564222787,LAMC1
-1.3481031683363756,1.6867051656974,-9.662893183425172,1.156013925295093e-18,2.2251911238074556e-16,31.782384225007576,ASRGL1
0.39922657589864086,1.3548775077592854,9.660566871013987,1.1746462681216766e-18,2.250490513691062e-16,31.76673205816836,NMT2
-3.316666937326444,2.9595272371340666,-9.657565820933016,1.1991244906989665e-18,2.2761159314193347e-16,31.74654226482874,CXCL2
-0.9466128858028412,1.1811523550511573,-9.648924002436656,1.272480933845468e-18,2.4042266492011145e-16,31.688417775692898,DRAM1
-0.6080447099854993,2.3052295141863097,-9.632107245227044,1.428257062788172e-18,2.6861715401061956e-16,31.575368758754074,RHBDD1
-0.4226814890622834,1.1340194289910916,-9.616674104251523,1.5878330912893267e-18,2.9726555590348127e-16,31.471690694900445,KIAA0930
-1.3132544550344176,1.83920293589112,-9.6125367389883,1.633545953362701e-18,3.0272489662652703e-16,31.44390773376155,LINC01146
0.47395152965402043,1.87552459696493,9.61203795239113,1.6391445622216828e-18,3.0272489662652703e-16,31.440558640725925,SDHB
-0.25009942364851934,0.7188629102159102,-9.609419067375413,1.6688546111652758e-18,3.06829771559535e-16,31.422975338235652,MSI2
-0.8636239219736748,0.8993521917354863,-9.594625319176057,1.847017757395932e-18,3.3807021452336255e-16,31.32368586494686,COL1A2
-2.3689150614042687,3.159650973212894,-9.593421273148424,1.8623241883374056e-18,3.393568520970384e-16,31.31560753369211,CXorf36
-0.985368205919259,2.228774726139124,-9.572190826110672,2.1538978563725587e-18,3.9075138102334033e-16,31.173233239853225,FBXO6
-2.6778544695124107,3.4336963534024716,-9.559297959524189,2.3526644864712244e-18,4.212194058747607e-16,31.08683454298741,ECSCR
-0.5883209378498209,0.8371998084921475,-9.555575662124697,2.4133696639557486e-18,4.283469966328385e-16,31.06189922575603,LMCD1
-1.3686101983976071,1.5519064138161838,-9.545008535231643,2.5943191006958274e-18,4.545601843099526e-16,30.99113267339002,COL1A1
-0.2529637716320874,0.6876186388968509,-9.542453061182702,2.640065782443793e-18,4.606072216178532e-16,30.974023836426355,ZNF618
-0.5231155898076675,1.0387282816117156,-9.537730955904788,2.7267179966428707e-18,4.737094824676173e-16,30.9424143939965,SEC14L1
-1.2843257548035454,1.672640198777132,-9.529996724937957,2.874790931072708e-18,4.952370931679875e-16,30.89065585592072,COL4A2
-1.2445206817939516,2.23602875062734,-9.529281924556985,2.8888728076897893e-18,4.955806908589178e-16,30.885873183497537,LYN
-0.34630515975833775,1.0232829858100705,-9.525572985251266,2.9630486915595737e-18,5.061874848080939e-16,30.861059332473012,ASCC3
-5.844602782633292,10.769109679233406,-9.516210820817667,3.1588115758229743e-18,5.373911809491367e-16,30.798441482247682,KCNE3
-1.4743994993343115,2.211225819933922,-9.51356038614436,3.2165304645267315e-18,5.449493762214711e-16,30.780718933943355,IFITM4P
-0.16372611187252215,0.2519934607772125,-9.503968479457034,3.4343133502672028e-18,5.794520467529025e-16,30.716598158177142,TRIB2
-0.39103515311611947,0.6664729638975246,-9.497482954111987,3.5898083238285054e-18,6.032054970367571e-16,30.67325831517875,LAMA4
0.15903117798522182,0.7041396874866577,9.49508896137016,3.64895717737155e-18,6.106418133560554e-16,30.65726343167256,NFS1
-1.1863989125977512,1.5170537136460014,-9.487754059971856,3.836278990863376e-18,6.393798318105626e-16,30.608267453989576,PDGFRB
-0.2963565910991949,0.6229749331707957,-9.47648067316962,4.1429767892786914e-18,6.877006006494994e-16,30.53299362697682,PITPNC1
0.7933852622087538,2.3209956099264413,9.47272117489159,4.2505789960348606e-18,7.027166888606019e-16,30.507899245371426,PDK2
0.8662862146602506,2.456580034321895,9.463323060915423,4.531869507379402e-18,7.432265992102219e-16,30.445185627972904,OAF
-0.42921698777867934,1.0416314957121298,-9.451643557341109,4.907346075421404e-18,8.015983629174405e-16,30.36728445223698,EDNRA
-0.6084731338185138,1.08763793417346,-9.45090101369133,4.932236596795659e-18,8.022996581084596e-16,30.362333114247292,TXNDC5
-2.54022988365496,3.1019500091417282,-9.450350356551725,4.950775939059519e-18,8.022996581084596e-16,30.35866139513771,SRGN
-0.27848108657410986,0.9097475466399284,-9.442190082350804,5.2337702103350484e-18,8.448211756840038e-16,30.304260097910728,RUNX1
-0.9668671013223329,1.587004233949828,-9.439044315901201,5.347106510532103e-18,8.597308507130048e-16,30.28329377646275,KDELR3
-0.07153569988793759,0.22557301749687306,-9.434482570694074,5.515803667372322e-18,8.833904311025984e-16,30.252895249757145,CALU
-2.010325519753155,2.3830871896939914,-9.433151184525986,5.566029019013664e-18,8.879657189866157e-16,30.24402432851516,ANGPT2
-0.15339110099795994,0.9864438411193368,-9.410466350034017,6.495096474532045e-18,1.02422675175313e-15,30.09295787750402,OR2H1
1.0759045294198528,3.836277350299463,9.408593263295371,6.5783680204131015e-18,1.0315781723697835e-15,30.080491160440694,ESRRA
0.9177977947571798,3.0300122937429466,9.397235033386172,7.106527840874748e-18,1.1036653086206997e-15,30.00491652497606,MGAT4B
-0.401969346042907,1.0716190371873453,-9.396460194144316,7.144056020138319e-18,1.1053067804742304e-15,29.999762355278683,AHR
-1.6258358926377787,3.3767347301915684,-9.395071256692457,7.211820626966527e-18,1.1115964124271714e-15,29.990523702015224,F3
-0.10378537792132661,0.1558088819152205,-9.387406310522973,7.597433963027633e-18,1.1666471628619212e-15,29.939549950266276,LOXL2
1.4748735481057578,5.043769864613687,9.383339088059921,7.81029962362757e-18,1.186008461365668e-15,29.912509084660137,TPRG1L
0.4334180372051595,1.7211493776323674,9.382082109221802,7.877276845429461e-18,1.191765131596339e-15,29.90415308435933,ITCH
-1.6196430464504477,2.1519887039634016,-9.37858813457565,8.066463424686506e-18,1.215900736809363e-15,29.880928731330563,C2
-0.18604510334990643,0.7676554342009291,-9.375100635246866,8.259800397962722e-18,1.2404828436500792e-15,29.85775107805386,MIER2
0.715941644940675,2.5976189412690984,9.362118079489772,9.020856298705286e-18,1.3352169972812877e-15,29.77150219412912,TRAPPC10
-0.6379488642978302,1.3454444578258964,-9.356676878596515,9.360181733971308e-18,1.3762481853946708e-15,29.73536899988796,TXNDC15
-2.2873514584463193,3.673683691354863,-9.356597871301128,9.365201066466175e-18,1.3762481853946708e-15,29.73484440476919,MMP25
-3.6691874106457423,5.427928869717559,-9.351768396928382,9.677149325422825e-18,1.4170111512226278e-15,29.70278109396753,FCN1
12.973644383458986,28.462247273035793,9.344192882820478,1.0187392261023202e-17,1.4864166644197555e-15,29.652500807046763,TUBAL3
